사업코드,사업구분,사업명,X좌표,Y좌표
DG2009A004,도시의 개발,경주 컨트리클럽(27홀) 조성사업(재협의),1158919.768,1764926.915
ME2007A208,도시의 개발,화성 남양뉴타운 도시개발사업,940517.1479,1912209.6
ME2009A042,도시의 개발,부천옥길 보금자리주택지구 조성사업,939893.8131,1940818.207
WJ2007A004,도시의 개발,춘천우두지구 택지개발사업,1020498.261,1989906.396
ME2009A003,도시의 개발,인천경제자유구역 송도지구(송도랜드마크시티) 개발사업,922023.8486,1933974.721
HG2006A007,도시의 개발,광주시 종합유통단지 조성사업,985923.2353,1923902.275
DG2004A002,도시의 개발,경산신대.부적지구도시개발사업,1114356.05,1761121.106
ND1999A002,도시의 개발,"창원시성주동(삼정자,불모산동 개발사업)",1110670.098,1689720.219
ME2009A013,도시의 개발,하남미사 보금자리주택지구 개발사업,972549.2914,1951727.898
ME1999A011,도시의 개발,검단1지구토지구획정리사업,925611.9797,1956488.996
ME2008A083,도시의 개발,인천검단신도시 택지개발사업,929058.1357,1955649.232
ME2009A041,도시의 개발,시흥은계 보금자리주택지구 조성사업,938269.1955,1938228.444
ME2009A011,도시의 개발,고양원흥 보금자리주택지구,944454.0135,1959308.284
ME2009A006,도시의 개발,의정부고산 국민임대주택단지,965754.7456,1970566.466
WJ2001A001,도시의 개발,건국대학교충주캠퍼스확장사업,1036391.53,1883486.968
ME2008A077,도시의 개발,육군학생중앙군사학교 이전사업,1022745.795,1782972.015
ME1999A014,도시의 개발,7951-97-57시설공사,936484.6301,1681236.281
HG2006A002,도시의 개발,군포 당동2 국민임대주택단지 조성사업,949774.3756,1926726.285
ME1999A012,도시의 개발,검단2지구토지구획정리사업,926370.2595,1955790.2
DG1989A001,도시의 개발,경상북도 경산시 옥산동 사정동 일원,1110296.335,1759086.543
HG2004A015,도시의 개발,강일도시개발사업,971452.8457,1951726.049
ND2006A005,도시의 개발,감계지구 도시개발사업,1099224.566,1701162.085
ME2001A001,도시의 개발,감천항공영수산물도매시장건설사업,1137751.339,1674739.64
ND2004A001,도시의 개발,거제아주지구도시개발사업,1108391.428,1653115.74
HG2007A011,도시의 개발,연천 고대산 평화체험특구 조성사업,969185.0324,2023573.069
YS1998A001,도시의 개발,광주선운지구택지개발사업,934010.7354,1683952.156
ND2006A009,도시의 개발,주촌 선천지구 도시개발사업,1121970.001,1693838.331
WJ1989A002,도시의 개발,강원도 원주시 단계동 일원,1038303.271,1927630.475
YS1995A001,도시의 개발,광주풍암지구택지개발사업,942689.0111,1681250.081
ME1996A001,도시의 개발,광주신가지구택지개발사업,939593.7271,1687924.434
ME1992A001,도시의 개발,광주상무지구택지개발사업,940798.0978,1684548.338
DG1996A001,도시의 개발,"가흥1,2지구토지구획정리사업",1098691.997,1869223.031
ME1983A003,도시의 개발,고덕지구 택지개발사업,969946.6906,1950598.771
WJ1993A004,도시의 개발,강릉시 하수종말처리장 건설사업,1126774.936,1975253.823
ND2014A001,도시의 개발,김해 풍유유통 물류단지 조성사업,1122656.298,1692479.927
ND2005A002,도시의 개발,김해 진영2지구 택지개발사업,1112170.35,1702409.042
DG2001A001,도시의 개발,경산백천지구택지개발사업,1111906.542,1757108.455
YS1997A004,도시의 개발,광주종합유통업무설비단지조성사업,941673.6734,1680304.816
YS1997A001,도시의 개발,광양용강지구토지구획정리사업,1009952.621,1664177.887
HG2005A009,도시의 개발,경인·장수 철재유통단지 조성사업,929049.0335,1927668.672
ND1983A001,도시의 개발,거제옥포지구 택지조성사업,1108738.165,1656671.514
YS1997A003,도시의 개발,광주운남(2)지구택지개발사업,937472.2556,1686909.549
ME2004A001,도시의 개발,광주하남2지구택지개발사업,936334.046,1686906.817
YS1999A001,도시의 개발,광주신창지구택지개발사업,939813.5642,1688983.699
HG1990A005,도시의 개발,당천중동지구택지개발사업,935066.0082,1944961.953
ND1992A004,도시의 개발,양산하수종말처리장 통합건설(증설),1138385.724,1702296.753
ME1992A009,도시의 개발,수영하수처리장건설(2단계)사업,1146841.906,1689133.114
ME1989A002,도시의 개발,광주광역시 북구 용봉동 ·어치동 각 일부,946103.5958,1688295.697
WJ2007A001,도시의 개발,동해 에버빌리조트 조성사업,1138456.83,1954577.413
WJ1992A002,도시의 개발,춘천칠전지구 택지개발사업,1018794.774,1982496.428
ME1993A003,도시의 개발,북부하수종말처리장건설,1093538.575,1766097.437
ND1992A001,도시의 개발,교동지구토지구획정리사업,1146445.749,1730341.163
HG2003A005,도시의 개발,한국국제전시장건립단지조성사업,933788.9625,1963359.152
DG1997A001,도시의 개발,경산사동지구택지개발사업,1113763.153,1758457.689
DG1986A001,도시의 개발,경산임당지구 택지개발사업,1113136.097,1761379.212
DG1990A004,도시의 개발,경주 충효지구 도시개발사업,1150740.128,1762491.463
GG2004A001,도시의 개발,경찰종합학교 청사이전 신축공사,954259.0606,1860423.972
HG2002A002,도시의 개발,경기대학교환경영향평가,958951.9516,1922539.107
HG1987A001,도시의 개발,광명시하안지구택지개발사업,945064.6558,1940515.823
DG1991A004,도시의 개발,대구 성서지구 택지개발사업,1091072.377,1762755.46
HG1996A009,도시의 개발,의정부 송산지구 택지개발사업,963649.1817,1971443.441
HG1990A016,도시의 개발,일산신도시 하수종말처리장,931746.8827,1962160.664
ME2002A001,도시의 개발,남악신도시택지개발사업,905432.5599,1646268.501
HG1996A001,도시의 개발,구리토평지구택지개발사업,968681.7814,1954483.159
HG1998A001,도시의 개발,남양주마석지구택지개발사업,982449.0647,1961969.057
GG1995A004,도시의 개발,대전관저2지구 택지개발사업,984848.3232,1811247.909
HG1985A001,도시의 개발,수원매탄2지구택지개발사업,959778.7759,1918942.104
ND2000A001,도시의 개발,진주가좌2지구택지개발사업,1055174.614,1684317.714
HG1985A003,도시의 개발,인천구월지구택지개발사업,929187.4611,1938676.257
HG1998A009,도시의 개발,수원하수종말처리장(2단계)증설공사,957858.1267,1912828.965
ME1992A010,도시의 개발,안양천하수처리장증설공사,940943.788,1953207.217
HG1990A004,도시의 개발,구리인창지구택지개발사업,968429.0852,1956390.976
DG2013A001,도시의 개발,구미 문성2지구 도시개발사업,896240.3277,1795828.934
HG1985A002,도시의 개발,수원정자아파트지구개발사업,955195.1243,1922717.287
HG1992A006,도시의 개발,의정부시하수종말처리장확장사업,960447.312,1969015.842
YS1987A002,도시의 개발,제주일도지구 택지개발사업,911260.7097,1501393.411
GG2004A002,도시의 개발,천안유통단지 개발사업,966058.5442,1870734.933
JJ1984A001,도시의 개발,이리마동지구 택지개발사업,951672.7188,1770950.479
GG2005A003,도시의 개발,천안하수종말처리장 3단계 증설공사,966151.2719,1865154.063
HG1996A006,도시의 개발,양주덕정지구택지개발사업,962033.9287,1981823.088
HG2002A008,도시의 개발,파주교하지구택지개발사업,930821.8696,1969752.038
ND2002A002,도시의 개발,수남집단시설지구개발사업,1145989.508,1729349.346
GG2005A007,도시의 개발,청주성화2지구 택지개발사업,995504.2195,1846281.379
YS1990A001,도시의 개발,광주문흥지구택지개발사업,947241.8068,1688069.721
HG1990A006,도시의 개발,분당새주택도시하수처리장건설사업,966727.8518,1930690.107
DG1998A001,도시의 개발,문성지구토지구획정리사업,1076255.481,1796497.696
DG1999A002,도시의 개발,포항원동지구토지구획정리사업,1171575.736,1776932.251
DG2002A002,도시의 개발,안동옥동택지개발사업,1106868.436,1841026.234
JJ1991A001,도시의 개발,군산나운(3)지구택지개발사업,928260.2996,1773832.599
GG1997A002,도시의 개발,증평지구토지구획정리사업,1006359.9,1864514.495
GG1998A002,도시의 개발,대전교촌지구토지구획정리사업,983639.3482,1811753.6
ME1998A003,도시의 개발,봉명·장대지구토지구획정리사업,985979.3983,1818084.463
ME2005A009,도시의 개발,부천 범박지구 국민임대주택단지 조성사업,939310.7435,1941751.685
ME2009A037,도시의 개발,영동 황간물류단지 조성사업,1035952.623,1801920.241
HG1998A006,도시의 개발,장기지구토지구획정리사업,932386.5499,1953547.871
YS1993A005,도시의 개발,여수·여천시하수처리장 건설사업,1016583.208,1637834.424
HG1992A002,도시의 개발,수원영통·용인영덕지구택지개발사업,962062.9848,1917353.211
ME2005A016,도시의 개발,서울 우면2지구 국민임대주택단지 조성사업,957925.9133,1940606.937
GI1998A001,도시의 개발,평택이충(2)지구택지개발사업,961540.3088,1895651.461
DG1992A005,도시의 개발,포항 하수처리장 건설사업,1166703.972,1780277.363
ND1995A006,도시의 개발,진주평거2지구택지개발사업,1051442.942,1686629.467
ME1993A008,도시의 개발,경산옥산2지구택지개발사업,1110811.225,1759819.317
DG1999A001,도시의 개발,구미남율제2지구토지구획정리사업,1081599.612,1785892.732
YS2001A002,도시의 개발,광양황금지구토지구획정리사업,1013034.794,1657602.183
YS2004A001,도시의 개발,목포용해2지구 택지개발사업,898665.2616,1647644.439
GG2002A001,도시의 개발,청주성화지구택지개발사업,996152.3159,1846566.673
ND1990A005,도시의 개발,울주군상남지구토지구획정리사업,1163706.837,1722585.46
HG2002A010,도시의 개발,평택장당지구택지개발사업,960915.3699,1894748.465
WJ1999A002,도시의 개발,춘천시하수종말처리장(2단계)증설공사,1018505.594,1986650.354
DG1992A008,도시의 개발,포항지곡지구일단의 주택지 조성사업,1164143.309,1782933.046
ME2003A014,도시의 개발,의정부녹양지구택지개발사업,959395.9895,1973631.701
HG2005A005,도시의 개발,여주유통단지 조성사업,1009959.724,1916022.213
WJ1991A001,도시의 개발,춘천석사3지구택지개발사업,1022282.692,1985191.167
YS1992A002,도시의 개발,동홍동일반주거지역토지구획정리사업,913679.7072,1474276.547
HG1998A005,도시의 개발,오산궐동지구토지구획정리사업,960659.4182,1906768.181
ME1999A006,도시의 개발,학익하수종말처리장 건설사업,922965.1955,1937748.278
JJ1997A002,도시의 개발,전주화산지구일단의주택지조성사업,965342.9464,1758403.025
JJ1993A001,도시의 개발,전주서신지구택지개발사업,965105.7798,1760006.201
GG1998A004,도시의 개발,천안백석지구택지개발사업,966256.3429,1869232.841
HG2005A001,도시의 개발,서초아파트지구개발기본계획,957617.2942,1944353.337
HG1984A004,도시의 개발,인천만수지구택지개발기본계획,932439.7053,1940101.464
HG2016A003,도시의 개발,남여주 물류단지 조성사업,1009022.46,1916727.016
HG2005A015,도시의 개발,천왕 도시개발사업,941618.7441,1942612.113
HG1990A013,도시의 개발,평택비전3지구택지개발사업,965833.6459,1888553.159
ME1995A005,도시의 개발,화순광덕지구(3차)택지개발사업,953809.5083,1674329.744
HG2000A004,도시의 개발,화성태안지구대지조성사업,959485.8686,1912628.775
HG1991A003,도시의 개발,등촌지구택지개발사업,942186.9383,1951592.637
ND1993A002,도시의 개발,창원 농산물 도매시장 건설,1103531.262,1693342.911
DG1998A004,도시의 개발,대구월성지구 택지개발사업,1093255.326,1759946.399
JJ1998A002,도시의 개발,전주하가지구택지개발사업,964744.2297,1760851.818
GI2004A002,도시의 개발,평택용이구역 도시개발사업,968185.4606,1888881.046
ME2005M001,도시의 개발,인천청라지구 경제자유구역 개발사업,923179.0885,1948574.829
ME1998A002,도시의 개발,보령명천지구택지개발사업,920051.4163,1815750.11
ME2005A007,도시의 개발,대구 옥포지구 국민임대주택단지 조성사업,1085171.187,1754277.25
DG1994A003,도시의 개발,포항이동지구토지구획정리사업,1165817.936,1782754.769
ME1999A008,도시의 개발,저밀도아파트(청담·도곡)지구개발사업,960117.5132,1944935.143
GG1999A004,도시의 개발,청주강서(1)지구택지개발사업,993551.972,1847087.511
HG1995A007,도시의 개발,오산운암지구 택지개발사업,962465.2387,1905951.298
GG1992A001,도시의 개발,온양용화지구 택지개발사업,955086.912,1863902.022
ME1990A017,도시의 개발,인친지구토지구획정리사업,926239.2078,1938080.372
HG1993A006,도시의 개발,인천부개지구 택지개발사업,932797.7232,1944904.435
GG1985A001,도시의 개발,대전가수원지구 택지개발사업,986809.287,1811471.107
HG1987A005,도시의 개발,인천갈산지구택지개발사업,931681.4546,1945975.249
ME1990A009,도시의 개발,마산중리지구택지개발사업,1091603.043,1695006.386
ME1997A003,도시의 개발,부산반여지구택지개발사업,1147766.981,1690780.578
DG2001A002,도시의 개발,경산중산제1지구시가지조성사업,1109951.573,1759880.608
HG2002A006,도시의 개발,운남지구토지구획정리사업,914369.5977,1944025.444
ME1990A012,도시의 개발,방화지구택지개발사업,939388.293,1953358.909
ND1985A002,도시의 개발,부산광역시 부산진구 개금동 당감3동 일원,1139355.367,1686135.437
ME2000A004,도시의 개발,불로지구토지구획정리사업,928083.565,1957435.29
GG1995A003,도시의 개발,천안쌍룡제4지구택지개발사업,965803.7318,1866418.231
HG2002A007,도시의 개발,운서지구토지구획정리사업,912410.0562,1943194.831
HG1986A002,도시의 개발,의정부식목지구택지개발사업,959456.4361,1970782.694
ME1994A005,도시의 개발,탄천하수처리장2단계증설사업,963273.0976,1944199.371
JJ1985A002,도시의 개발,이리영등지구 택지개발사업,952953.9446,1773055.765
GG2000A002,도시의 개발,청주가경4지구택지개발사업,994788.9865,1846407.515
ND1995A004,도시의 개발,양산서창지구택지개발사업,1152109.529,1714179.892
HG2002A004,도시의 개발,용인동백지구택지개발사업,969676.9183,1919574.205
ME1993A005,도시의 개발,수원권선1지구택지개발사업,958497.2084,1917058.267
ME1992A007,도시의 개발,중랑하수처리장증설공사,961230.0958,1950422.534
GG1983A001,도시의 개발,청주봉명지구 택지개발사업,996368.0984,1849758.422
ME1993A009,도시의 개발,종합유통단지조성사업,1100223.596,1768416.723
ME1989A013,도시의 개발,구리교문2지구 택지개발사업,967945.451,1954593.39
ME1994A003,도시의 개발,대전송촌지구택지개발사업,994619.7053,1818757.652
GG2004A004,도시의 개발,서산예천지구도시개발사업,906243.1136,1864478.887
ME1991A002,도시의 개발,대구상인지구택지개발사업,1094705.751,1757867.504
ME2002A004,도시의 개발,호남권복합화물터미널및내륙컨테이너기지조성사업,932416.6752,1702766.254
HG2005A002,도시의 개발,반포아파트지구 개발기본계획(변경),956480.0898,1945924.667
ME2000A003,도시의 개발,마전지구토지구획정리사업,926143.912,1957208.061
HG2004A010,도시의 개발,은평뉴타운도시개발사업,949414.9669,1959973.063
HG1984A003,도시의 개발,수원매탄1지구택지개발사업,958853.1719,1918056.448
HG2007A006,도시의 개발,군포 송정 국민임대주택단지 조성사업,948750.0167,1924338.52
ME1989A011,도시의 개발,안양평촌지구택지개발사업,952106.2781,1932292.259
HG1997A004,도시의 개발,부천상동지구택지개발사업,933732.4166,1945125.617
HG1999A006,도시의 개발,포천송우지구택지개발사업,968514.4033,1981287.295
ME2005A011,도시의 개발,대전서남부지구 택지개발사업,985868.7784,1814608.915
GG2003A001,도시의 개발,청주산남(3)지구택지개발사업,997153.7692,1845896.976
DG1993A006,도시의 개발,안동시 하수처리장 건설사업,1105019.551,1840767.494
YS2006A001,도시의 개발,여수 죽림지구 택지개발사업,1012577.832,1641087.564
ME1991A012,도시의 개발,전주서신2지구택지개발사업,965232.8451,1759478.858
HG1991A005,도시의 개발,용인수지지구택지개발사업,964148.9514,1925500.66
HG2000A002,도시의 개발,안산하수종말처리시설2단계확장공사,933971.2121,1922657.222
WJ2004A002,도시의 개발,춘천거두2지구택지개발사업,1022687.419,1984119.135
WJ1995A002,도시의 개발,춘천 퇴계(3)지구 택지개발사업,1021192.48,1984087.102
YS1993A003,도시의 개발,서귀포시서귀하수종말처리장건설사업,915335.8448,1472713.836
WJ2000A001,도시의 개발,동해해안지구택지개발사업,1142673.919,1949225.571
ME1992A004,도시의 개발,마산삼계지구택지개발사업,1091278.097,1693503.99
DG1998A003,도시의 개발,포항양덕지구토지구획정리사업,1171251.776,1788958.773
GG2005A006,도시의 개발,아산용화지구 도시개발사업,956152.9122,1864078.564
YS2005A001,도시의 개발,제주 삼화지구 택지개발사업,914655.0446,1503037.333
ME2003A009,도시의 개발,성남도촌지구택지개발사업,969545.0047,1935129.614
DG2003A003,도시의 개발,포항장량지구택지개발사업,1170126.631,1789748.536
ME2003A011,도시의 개발,안산신길지구택지개발사업,936632.3635,1926474.351
ME1998A004,도시의 개발,인천국제공항배후지원단지시가지조성사업,910316.8047,1944556.108
GG1984A002,도시의 개발,청주운천지구 택지개발사업,997663.9395,1849996.9
ME2001A003,도시의 개발,부산정관지구택지개발사업,1152333.825,1704856.412
ME2005A004,도시의 개발,창원 봉림지구 국민임대주택단지 조성사업,1106273.015,1695809.513
ND2003A002,도시의 개발,울산구영지구택지개발사업,1157946.169,1732187.653
GG1994A002,도시의 개발,청주분평지구 택지개발사업,999201.0575,1845764.254
HG2015A009,도시의 개발,여주역세권 도시개발사업,1011580.135,1920448.466
DG2000A001,도시의 개발,구미도량(2)지구택지개발사업,1073533.554,1794081.019
HG2008A010,도시의 개발,평택 용죽 도시개발사업,966584.4586,1888671.778
ME2004A005,도시의 개발,김포양곡지구개발사업,923358.0784,1962315.353
DG1988A002,도시의 개발,대구광역시 남구 월성동 본리동,1093255.174,1759938.819
YS2003A001,도시의 개발,광주수완지구택지개발사업,938121.6656,1688674.092
YS2001A004,도시의 개발,광양 초남 제2지구 토지구획정리사업,1009688.797,1660862.005
HG2000A003,도시의 개발,용인죽전지구택지개발사업,966277.2754,1925052.751
ME2001A002,도시의 개발,광주12지구(양산)토지구획정리사업,943548.3657,1690885.537
HG2001A001,도시의 개발,고양일산(2)지구택지개발사업,936924.0846,1964790.279
HG1990A001,도시의 개발,고양탄현지구택지개발사업,935473.2953,1966579.007
DG2004A001,도시의 개발,경산사동2지구택지개발사업,1113375.369,1757647.243
YS1996A001,도시의 개발,광양칠성지구토지구획정리사업,1007153.163,1664639.792
YS1993A001,도시의 개발,목포신도심2단계(매립지구)택지개발사업,902418.6826,1645375.096
ME2003A017,도시의 개발,군포부곡지구 택지개발사업,950389.6985,1925081.399
HG1992A001,도시의 개발,남양주창현지구택지개발사업,982594.0713,1960932.061
ME1992A003,도시의 개발,달서천하수종말처리장확장사업,1093862.112,1765923.532
ME1998A001,도시의 개발,금오공과대학교이전부지조성사업,1080349.263,1794684.764
DG1996A002,도시의 개발,"달성금포1,2지구토지구획정리사업",1083812.212,1753404.202
HG1987A002,도시의 개발,구리시교문1지구택지개발사업,967710.0774,1954860.089
ME1989A012,도시의 개발,인천수산지구택지개발사업,932459.0887,1938400.192
ME2003A004,도시의 개발,군포부곡지구택지개발사업,950384.4384,1925085.289
DG2008A001,도시의 개발,구미 교리2지구 도시개발사업,1072364.52,1805791.408
ME2003A015,도시의 개발,하남풍산지구택지개발사업,973893.3042,1950276.454
ND1991A013,도시의 개발,김해내외지구 택지개발사업,1124169.663,1694198.621
ND2002A004,도시의 개발,울산진장유통단지개발사업,1168346.901,1732557.914
JJ1998A001,도시의 개발,전주평화(3)지구택지개발사업,966794.8901,1754366.45
GG2005A009,도시의 개발,당진 송악지구 도시개발사업,928091.2372,1878320.352
DG1993A003,도시의 개발,김천시 하수종말처리장 건설사업,1057644.145,1793372.544
ME2000A006,도시의 개발,기흥구갈3지구택지개발사업,967318.7347,1919404.653
GG1999A002,도시의 개발,대전종합유통단지개발사업,983898.8887,1813140.184
HG1994A001,도시의 개발,송탄시 하수종말처리장 건설사업,960004.4166,1894688.46
HG1993A007,도시의 개발,구성·수지 하수처리장 건설사업,964765.6418,1923870.377
ME2004A004,도시의 개발,아산배방지구택지개발사업,964304.8795,1866096.623
ND1996A005,도시의 개발,울산 옥현지구 택지개발사업,1159732.2,1728715.767
ND1983A002,도시의 개발,김해내동지구 택지개발사업,1123572.816,1694706.701
ME1989A004,도시의 개발,군포산본지구택지개발사업,949444.8305,1929222.469
HG1990A002,도시의 개발,고양신신지구택지개발사업,941468.2305,1957556.004
HG2004A009,도시의 개발,김포고촌지구도시개발사업,935285.8226,1955556.278
ME1992A002,도시의 개발,낙동강하수종말처리장건설사업,1090036.872,1758743.648
ME1990A003,도시의 개발,광주직할시하수종말처리장건설사업,939044.2479,1684771.748
WJ2004A004,도시의 개발,국립충주대학교 시설확장공사,1033187.382,1885768.125
WJ1991A002,도시의 개발,충주금릉지구택지개발사업,1037362.4,1887293.297
ND1985A003,도시의 개발,김해어방지구 택지개발사업,1128167.082,1695346.604
DG2005A001,도시의 개발,대구 율하지구 택지개발사업,1107533.231,1764118.683
ME2002A003,도시의 개발,안성공도지구택지개발사업,970828.5788,1889566.792
GI2004A001,도시의 개발,평택종합유통단지 조성사업,964755.7214,1893491.493
ND2002A003,도시의 개발,울산덕하지구토지구획정리사업,1163576.057,1722106.623
DG2004A003,도시의 개발,세천지구토지구획정리사업,1088292.548,1764695.455
ND1984A002,도시의 개발,부산광역시 북구 모라 덕천동 일원,1135727.931,1688584.203
ME2005A002,도시의 개발,광명 역세권지구 택지개발사업,945556.5221,1936087.209
ND2006A002,도시의 개발,화명주공아파트 주택재건축 정비사업,1137543.729,1692949.238
ND1988A001,도시의 개발,울산광역시 중구 태화동 다운동 일원,1161755.326,1730156.342
WJ1990A001,도시의 개발,속초조양지구택지개발,1095011.411,2021484.507
ME1993A006,도시의 개발,원주단관지구택지개발사업,1040733.564,1924555.75
HG1984A005,도시의 개발,인천부평지구택지개발사업,931879.3995,1945439.666
DG1992A002,도시의 개발,구미 하수처리장 확장사업,1081265.683,1787862.614
ME2000A002,도시의 개발,당하지구토지구획정리사업,927162.9638,1954916.52
ME1996A003,도시의 개발,김해장유지구택지개발사업,1118494.442,1689440.871
HG2004A017,도시의 개발,용인 흥덕지구 택지개발사업 (통합본),962698.8549,1919606.696
WJ2000A003,도시의 개발,여주대학확장사업,1011457.236,1919178.623
ME1990A002,도시의 개발,고양일산지구택지개발사업,935640.8694,1963032.525
ND2001A002,도시의 개발,용지아파트지구개발기본계획수립,1106576.783,1694077.948
ME2004A009,도시의 개발,김포마송지구 택지개발사업 (통합보고서),920678.8644,1965618.986
HG1996A003,도시의 개발,기흥상갈지구택지개발사업,965277.9959,1918421.51
YS1984A001,도시의 개발,광주봉선·방림지구 택지개발사업,946433.0734,1681699.993
ME2005A014,도시의 개발,서울 신정3 국민임대주택단지조성사업,940841.7216,1946216.449
JJ2003A002,도시의 개발,군산수송지구택지개발사업,928849.6696,1774431.247
HG2014A002,도시의 개발,개포주공1단지 주택재건축정비사업,961008.104,1942440.706
GI1999A002,도시의 개발,남양주시 호평지구 택지개발사업,977667.2925,1962013.822
ME2003A001,도시의 개발,고양행신(2)지구택지개발사업,942573.9231,1957754.062
ME1996A004,도시의 개발,구미구평지구택지개발사업,1084387.925,1788800.02
DG1993A002,도시의 개발,구미중리지구토지구획정리사업,1082274.573,1787015.465
ME2003A003,도시의 개발,광주진월지구택지개발사업,945702.9227,1679161.129
JJ2003A001,도시의 개발,군산수송2지구택지개발사업,929553.5294,1774518.996
ME1984A002,도시의 개발,국립경기장건설사업,967176.2234,1946544.394
YS2005A003,도시의 개발,나주 송월지구 도시개발사업,928512.9354,1669503.718
ND2005A001,도시의 개발,양산 어곡지구 도시개발사업,1137622.273,1711102.651
ME1990A023,도시의 개발,인천승기하수처리장 건설사업,926300.2084,1933387.087
ME1995A002,도시의 개발,광주제11지구(용봉)토지구획정리사업,945044.4985,1687374.095
HG1999A001,도시의 개발,남양주평내지구택지개발사업,976801.9293,1960560.544
YS1987A001,도시의 개발,광양항 배후단지 개발사업,1015907.04,1658279.033
ME1991A001,도시의 개발,광주금호지구택지개발사업,941667.1432,1682911.429
HG2003A001,도시의 개발,김포장기지구택지개발사업,926451.2933,1960578.422
DG1992A006,도시의 개발,구미봉곡지구토지구획정리사업,1072908.776,1795239.758
ND1989A006,도시의 개발,울산성안지구토지구획정리사업,1164506.678,1732681.109
GG1997A004,도시의 개발,태안동남지구토지구획정리사업,893038.5536,1861704.238
YS2001A003,도시의 개발,광주동림2지구택지개발사업,942176.8811,1686283.663
DG1996A004,도시의 개발,안동정상지구택지개발사업,1110384.778,1839856.809
YS1994A001,도시의 개발,남해하수종말처리장 건설사업,900269.5182,1644606.905
ND1984A003,도시의 개발,김해삼방지구 택지개발사업,1128242.569,1695878.542
HG1984A002,도시의 개발,수원구운지구택지개발사업,953560.9127,1920216.643
GG1999A001,도시의 개발,당진원당지구택지개발사업,923558.8222,1878396.015
GG1996A003,도시의 개발,청주개신지구택지개발사업,995229.511,1846978.891
GG2005A005,도시의 개발,관저4지구 도시개발사업,984322.411,1810830.065
DG1995A001,도시의 개발,구미사곡지구토지구획정리사업,1077297.179,1789170.455
WJ1990A002,도시의 개발,"춘천퇴계(1,2)지구택지개발",1019607.068,1984541.279
JJ2005A001,도시의 개발,익산배산지구 택지개발사업,949268.649,1773024.818
HG1990A014,도시의 개발,하남신장지구택지개발사업,975319.8423,1948869.002
ME2003A005,도시의 개발,남양주가운지구택지개발사업,969824.2121,1955716.429
ND2003A001,도시의 개발,김해율하지구택지개발사업,1119706.027,1687232.435
ME1994A006,도시의 개발,난지하수처리장 및 정화조오니처리장 증설사업,942504.4101,1954491.188
GG1991A003,도시의 개발,대전둔산(2)지구택지개발사업,989511.4034,1818943.634
JJ1997A001,도시의 개발,남원도통3지구택지개발사업,990806.6684,1713508.782
ME1994A004,도시의 개발,송도신시가지조성사업(시가지조성부문),923826.9546,1932221.138
HG1998A007,도시의 개발,당동2지구토지구획정리사업,950288.347,1927667.271
HG2004A016,도시의 개발,용인서천지구 택지개발사업,962164.1213,1915298.368
YS1986A001,도시의 개발,광양광영지구택지개발사업,1019924.736,1663335.152
GG2004A003,도시의 개발,천안신방통정지구 도시개발사업,967175.597,1864094.041
ME1990A010,도시의 개발,부산시금곡지구택지조성사업,1138111.83,1697524.573
WJ1996A001,도시의 개발,강릉교동(2)지구택지개발사업,1121462.347,1974951.929
HG1983A001,도시의 개발,광명철산지구택지개발사업,944172.1464,1942568.382
ME2005A003,도시의 개발,광주 효천2지구 국민임대주택단지조성사업,944171.4956,1678651.029
HG2001A002,도시의 개발,고양풍동지구택지개발사업,938171.5229,1963576.601
DG1993A001,도시의 개발,구미상모지구토지구획정리,1077145.058,1788250.575
ND1993A001,도시의 개발,김해시 하수종말처리장 건설사업,1125512.715,1687449.935
ND1999A001,도시의 개발,남외운동장지구토지구획정리사업,1167545.036,1731568.974
YS1996A003,도시의 개발,순천왕지지구택지개발사업,1003119.987,1662422.402
ND2001A001,도시의 개발,김해진영지구택지개발사업,1111938.875,1702251.113
ME1999A001,도시의 개발,담양천변지구택지개발사업,952598.0587,1702052.905
HG1991A009,도시의 개발,굴포천 하수처리장 건설사업,935395.398,1949957.225
YS1997A002,도시의 개발,광양황길지구토지구획정리사업,1014412.315,1658407.73
YS1992A001,도시의 개발,광주일곡지구택지개발사업,945098.4854,1690330.747
HG2003A002,도시의 개발,안산공과대학증축및부지확장사업,938563.1336,1923862.208
HG1991A001,도시의 개발,고양중산지구택지개발사업,936559.2014,1966087.055
ND2003A003,도시의 개발,진주평거3지구택지개발사업,1050883.697,1686023.305
WJ1993A005,도시의 개발,속초시 하수종말처리장 건설사업,1096828.574,2020954.366
HG2000A001,도시의 개발,기흥신갈택지개발사업,965792.3884,1921170.215
DG1997A002,도시의 개발,포항효자지구토지구획정리사업,1165711.641,1780385.464
ME2003A002,도시의 개발,광명소하지구택지개발사업,945800.0061,1939019.567
HG2004K001,도시의 개발,과천시도시자연공원조성사업,955483.6947,1937427.593
HG2002A001,도시의 개발,구월동주공아파트재건축사업,930481.5302,1939771.612
HG1990A003,도시의 개발,고양화정지구택지개발사업,941097.6848,1959995.222
WJ2004A001,도시의 개발,경동대학교교육연구시설증설사업,1092177.303,2028032.05
DG1994A001,도시의 개발,구미인의.진평지구토지구획정리사업,1083472.98,1789187.765
ME2005A012,도시의 개발,대전 노은3지구 국민임대주택단지 조성사업,982525.9297,1820473.728
HG2003A003,도시의 개발,양주고읍지구택지개발사업,963125.5011,1977162.265
ND2008A001,도시의 개발,울산하늘공원 조성사업,1148005.025,1721119.643
